"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.docFilename","Input.docText","Input.topicCount1","Input.run1","Input.topicCount2","Input.run2","Input.label1","Input.wplink1","Input.label2","Input.wplink2","Answer.comment","Answer.result","Approve","Reject"
"231TUHYW2GTPO0YCZFNM969YTGELQ3","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2USCOK2JE1M74T8ES1N6WZAC5LBNUH","A997OZ3H2B3Q2","Approved","Thu Aug 30 18:42:19 GMT 2012","Thu Aug 30 18:42:29 GMT 2012","Thu Sep 06 18:42:29 GMT 2012","2012/09/06 18:44:16 +0000","","","10","100% (93/93)","100% (93/93)","0% (0/0)","Richard_Nixon_4:4.txt","The basic state of our Union today is sound, and full of promise.<br/><br/>We enter 1973 economically strong, militarily secure and, most important of all, at peace after a long and trying war.<br/><br/>","200","3","100","1","2006","http://en.wikipedia.org/wiki/2006","Economic","http://en.wikipedia.org/wiki/Economic","","2"
"231TUHYW2GTPO0YCZFNM969YTGELQ3","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2YP7H57DZKPFTD2LKR4MA5L8NQEC26","A3U1K9X1LXA5JA","Approved","Thu Aug 30 18:50:42 GMT 2012","Thu Aug 30 18:50:48 GMT 2012","Thu Sep 06 18:50:48 GMT 2012","2012/09/06 18:54:15 +0000","","","6","100% (29/29)","100% (28/28)","0% (0/0)","Richard_Nixon_4:4.txt","The basic state of our Union today is sound, and full of promise.<br/><br/>We enter 1973 economically strong, militarily secure and, most important of all, at peace after a long and trying war.<br/><br/>","200","3","100","1","2006","http://en.wikipedia.org/wiki/2006","Economic","http://en.wikipedia.org/wiki/Economic","","2"
"2IF3V0FK0COKHS26THGKS9LRXYNOHR","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2APULRGNTBJ31V12CPG7V62KMSZ7TZ","A3343ON7H5UO3L","Approved","Thu Aug 30 18:20:30 GMT 2012","Thu Aug 30 18:20:46 GMT 2012","Thu Sep 06 18:20:46 GMT 2012","2012/09/06 18:24:21 +0000","","","16","100% (17/17)","100% (17/17)","0% (0/0)","William_McKinley_2:11.txt","In further fulfillment of international duty I issued, April 26, 1893, a proclamation announcing the treatment proposed to be accorded to vessels and their cargoes as to blockade, contraband, the exercise of the right of search, and the immunity of neutral flags and neutral goods under enemy's flag. A similar proclamation was made by the Spanish Government. In the conduct of hostilities the rules of the Declaration of Paris, including abstention from resort to privateering, have accordingly been observed by both belligerents, although neither was a party to that declaration.<br/><br/>Our country thus, after an interval of half a century of peace with all nations, found itself engaged in deadly conflict with a foreign enemy. Every nerve was strained to meet the emergency. The response to the initial call for 125,000 volunteers was instant and complete, as was also the result of the second call, of May 25, for 75,000 additional volunteers. The ranks of the Regular Army were increased to the limits provided by the act of April 26, 1898.<br/><br/>","200","3","100","2","2007","http://en.wikipedia.org/wiki/2007","Amistad (1841)","http://en.wikipedia.org/wiki/Amistad_(1841)","","1"
"2IF3V0FK0COKHS26THGKS9LRXYNOHR","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2J0D8J3VE7WS72B3JQUMKK8AYJSZJL","A3NSQ31TWXF8Z6","Approved","Thu Aug 30 21:04:48 GMT 2012","Thu Aug 30 21:05:30 GMT 2012","Thu Sep 06 21:05:30 GMT 2012","2012/09/06 21:09:14 +0000","","","42","100% (72/72)","100% (14/14)","0% (0/0)","William_McKinley_2:11.txt","In further fulfillment of international duty I issued, April 26, 1893, a proclamation announcing the treatment proposed to be accorded to vessels and their cargoes as to blockade, contraband, the exercise of the right of search, and the immunity of neutral flags and neutral goods under enemy's flag. A similar proclamation was made by the Spanish Government. In the conduct of hostilities the rules of the Declaration of Paris, including abstention from resort to privateering, have accordingly been observed by both belligerents, although neither was a party to that declaration.<br/><br/>Our country thus, after an interval of half a century of peace with all nations, found itself engaged in deadly conflict with a foreign enemy. Every nerve was strained to meet the emergency. The response to the initial call for 125,000 volunteers was instant and complete, as was also the result of the second call, of May 25, for 75,000 additional volunteers. The ranks of the Regular Army were increased to the limits provided by the act of April 26, 1898.<br/><br/>","200","3","100","2","2007","http://en.wikipedia.org/wiki/2007","Amistad (1841)","http://en.wikipedia.org/wiki/Amistad_(1841)","","2"
"2IF3V0FK0COKHS26THGKS9LRXYNOHR","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2PD42J1LY58BMBVR7S7FSHD1BF95Q8","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:36:31 GMT 2012","Thu Aug 30 19:36:40 GMT 2012","Thu Sep 06 19:36:40 GMT 2012","2012/09/06 19:39:15 +0000","","","9","100% (173/173)","100% (173/173)","0% (0/0)","William_McKinley_2:11.txt","In further fulfillment of international duty I issued, April 26, 1893, a proclamation announcing the treatment proposed to be accorded to vessels and their cargoes as to blockade, contraband, the exercise of the right of search, and the immunity of neutral flags and neutral goods under enemy's flag. A similar proclamation was made by the Spanish Government. In the conduct of hostilities the rules of the Declaration of Paris, including abstention from resort to privateering, have accordingly been observed by both belligerents, although neither was a party to that declaration.<br/><br/>Our country thus, after an interval of half a century of peace with all nations, found itself engaged in deadly conflict with a foreign enemy. Every nerve was strained to meet the emergency. The response to the initial call for 125,000 volunteers was instant and complete, as was also the result of the second call, of May 25, for 75,000 additional volunteers. The ranks of the Regular Army were increased to the limits provided by the act of April 26, 1898.<br/><br/>","200","3","100","2","2007","http://en.wikipedia.org/wiki/2007","Amistad (1841)","http://en.wikipedia.org/wiki/Amistad_(1841)","NO","1"
"2X7GSNTL0XUL6PBYITUMUDX5GH60MM","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","22O1VP9746OQG1BVXHH6F051V16K0A","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:44:52 GMT 2012","Thu Aug 30 19:44:59 GMT 2012","Thu Sep 06 19:44:59 GMT 2012","2012/09/06 19:49:17 +0000","","","7","100% (173/173)","100% (173/173)","0% (0/0)","James_K._Polk_3:57.txt","Between 1,000 and 2,000 Indians, belonging to several tribes, have been removed during the year from the east of the Mississippi to the country allotted to them west of that river as their permanent home, and arrangements have been made for others to follow.<br/><br/>Since the treaty of 1846 with the Cherokees the feuds among them appear to have subsided, and they have become more united and contented than they have been for many years past. The commissioners appointed in pursuance of the act of June 27, 1846, to settle claims arising under the treaty of 1835-36 with that tribe have executed their duties, and after a patient investigation and a full and fair examination of all the cases brought before them closed their labors in the month of July last. This is the fourth board of commissioners which has been organized under this treaty. Ample opportunity has been afforded to all those interested to bring forward their claims. No doubt is entertained that impartial justice has been done by the late board, and that all valid claims embraced by the treaty have been considered and allowed. This result and the final settlement to be made with this tribe under the treaty of 1846, which will be completed and laid before you during your session, will adjust all questions of controversy between them and the United States and produce a state of relations with them simple, well defined, and satisfactory. Under the discretionary authority conferred by the act of the 3d of March last the annuities due to the various tribes have been paid during the present year to the heads of families instead of to their chiefs or such persons as they might designate, as required by the law previously existing. This mode of payment has given general satisfaction to the great body of the Indians. Justice has been done to them, and they are grateful to the Government for it. A few chiefs and interested persons may object to this mode of payment, but it is believed to be the only mode of preventing fraud and imposition from being practiced upon the great body of common Indians, constituting a majority of all the tribes. It is gratifying to perceive that a number of the tribes have recently manifested an increased interest in the establishment of schools among them, and are making rapid advances in agriculture, some of them producing a sufficient quantity of food for their support and in some cases a surplus to dispose of to their neighbors. The comforts by which those who have received even a very limited education and have engaged in agriculture are surrounded tend gradually to draw off their less civilized brethren from the precarious means of subsistence by the chase to habits of labor and civilization.<br/><br/>","10","4","200","0","Choctaw","http://en.wikipedia.org/wiki/Choctaw","Adivasi","http://en.wikipedia.org/wiki/Adivasi","NO","1"
"2X7GSNTL0XUL6PBYITUMUDX5GH60MM","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2EYOQ1SNQQ7QLGOA80BCVR12Y727RM","A33GBAC29A0MS5","Approved","Thu Aug 30 18:20:02 GMT 2012","Thu Aug 30 18:20:43 GMT 2012","Thu Sep 06 18:20:43 GMT 2012","2012/09/06 18:24:20 +0000","","","41","100% (84/84)","100% (84/84)","0% (0/0)","James_K._Polk_3:57.txt","Between 1,000 and 2,000 Indians, belonging to several tribes, have been removed during the year from the east of the Mississippi to the country allotted to them west of that river as their permanent home, and arrangements have been made for others to follow.<br/><br/>Since the treaty of 1846 with the Cherokees the feuds among them appear to have subsided, and they have become more united and contented than they have been for many years past. The commissioners appointed in pursuance of the act of June 27, 1846, to settle claims arising under the treaty of 1835-36 with that tribe have executed their duties, and after a patient investigation and a full and fair examination of all the cases brought before them closed their labors in the month of July last. This is the fourth board of commissioners which has been organized under this treaty. Ample opportunity has been afforded to all those interested to bring forward their claims. No doubt is entertained that impartial justice has been done by the late board, and that all valid claims embraced by the treaty have been considered and allowed. This result and the final settlement to be made with this tribe under the treaty of 1846, which will be completed and laid before you during your session, will adjust all questions of controversy between them and the United States and produce a state of relations with them simple, well defined, and satisfactory. Under the discretionary authority conferred by the act of the 3d of March last the annuities due to the various tribes have been paid during the present year to the heads of families instead of to their chiefs or such persons as they might designate, as required by the law previously existing. This mode of payment has given general satisfaction to the great body of the Indians. Justice has been done to them, and they are grateful to the Government for it. A few chiefs and interested persons may object to this mode of payment, but it is believed to be the only mode of preventing fraud and imposition from being practiced upon the great body of common Indians, constituting a majority of all the tribes. It is gratifying to perceive that a number of the tribes have recently manifested an increased interest in the establishment of schools among them, and are making rapid advances in agriculture, some of them producing a sufficient quantity of food for their support and in some cases a surplus to dispose of to their neighbors. The comforts by which those who have received even a very limited education and have engaged in agriculture are surrounded tend gradually to draw off their less civilized brethren from the precarious means of subsistence by the chase to habits of labor and civilization.<br/><br/>","10","4","200","0","Choctaw","http://en.wikipedia.org/wiki/Choctaw","Adivasi","http://en.wikipedia.org/wiki/Adivasi","","1"
"2X7GSNTL0XUL6PBYITUMUDX5GH60MM","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2N5P8PJWKUDDN6AGA0U970B6ZAH8JL","A997OZ3H2B3Q2","Approved","Thu Aug 30 19:18:46 GMT 2012","Thu Aug 30 19:19:07 GMT 2012","Thu Sep 06 19:19:07 GMT 2012","2012/09/06 19:19:17 +0000","","","21","100% (93/93)","100% (93/93)","0% (0/0)","James_K._Polk_3:57.txt","Between 1,000 and 2,000 Indians, belonging to several tribes, have been removed during the year from the east of the Mississippi to the country allotted to them west of that river as their permanent home, and arrangements have been made for others to follow.<br/><br/>Since the treaty of 1846 with the Cherokees the feuds among them appear to have subsided, and they have become more united and contented than they have been for many years past. The commissioners appointed in pursuance of the act of June 27, 1846, to settle claims arising under the treaty of 1835-36 with that tribe have executed their duties, and after a patient investigation and a full and fair examination of all the cases brought before them closed their labors in the month of July last. This is the fourth board of commissioners which has been organized under this treaty. Ample opportunity has been afforded to all those interested to bring forward their claims. No doubt is entertained that impartial justice has been done by the late board, and that all valid claims embraced by the treaty have been considered and allowed. This result and the final settlement to be made with this tribe under the treaty of 1846, which will be completed and laid before you during your session, will adjust all questions of controversy between them and the United States and produce a state of relations with them simple, well defined, and satisfactory. Under the discretionary authority conferred by the act of the 3d of March last the annuities due to the various tribes have been paid during the present year to the heads of families instead of to their chiefs or such persons as they might designate, as required by the law previously existing. This mode of payment has given general satisfaction to the great body of the Indians. Justice has been done to them, and they are grateful to the Government for it. A few chiefs and interested persons may object to this mode of payment, but it is believed to be the only mode of preventing fraud and imposition from being practiced upon the great body of common Indians, constituting a majority of all the tribes. It is gratifying to perceive that a number of the tribes have recently manifested an increased interest in the establishment of schools among them, and are making rapid advances in agriculture, some of them producing a sufficient quantity of food for their support and in some cases a surplus to dispose of to their neighbors. The comforts by which those who have received even a very limited education and have engaged in agriculture are surrounded tend gradually to draw off their less civilized brethren from the precarious means of subsistence by the chase to habits of labor and civilization.<br/><br/>","10","4","200","0","Choctaw","http://en.wikipedia.org/wiki/Choctaw","Adivasi","http://en.wikipedia.org/wiki/Adivasi","","2"
"2P4Z9O9Z6KW4EVY4ORIRTFQ0PFM3C2","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2H5ZKPFE4EGDWMA7CVZIHNZWBY57HQ","A997OZ3H2B3Q2","Approved","Thu Aug 30 18:54:04 GMT 2012","Thu Aug 30 18:54:43 GMT 2012","Thu Sep 06 18:54:43 GMT 2012","2012/09/06 18:59:14 +0000","","","39","100% (93/93)","100% (93/93)","0% (0/0)","Calvin_Coolidge_6:40.txt","For many years the Federal Government has been committed to the wise policy of reclamation and irrigation. While it has met with some failures due to unwise selection of projects and lack of thorough soil surveys, so that they could not be placed on a sound business basis, on the whole the service has been of such incalculable benefit in so many States that no one would advocate its abandonment. The program to which we are already committed, providing for the construction of new projects authorized by Congress and the completion of old projects, will tax the resources of the reclamation fund over a period of years. The high cost of improving and equipping farms adds to the difficulty of securing settlers for vacant farms on federal projects.<br/><br/>Readjustments authorized by the reclamation relief act of May 25, 1926, have given more favorable terms of repayment to settlers. These new financial arrangements and the general prosperity on irrigation projects have resulted in increased collections by the Department of the Interior of charges due the reclamation fund. Nevertheless, the demand for still smaller yearly payments on some projects continues. These conditions should have consideration in connection with any proposed new projects.<br/><br/>","50","2","200","2","Federal","http://en.wikipedia.org/wiki/Federal","Sawtooth National Forest","http://en.wikipedia.org/wiki/Sawtooth_National_Forest","","1"
"2P4Z9O9Z6KW4EVY4ORIRTFQ0PFM3C2","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2KL2D5NQYN5FIZOONFKYUNCW3T9A6Z","A31ALYJKPKD09W","Approved","Fri Aug 31 00:25:18 GMT 2012","Fri Aug 31 00:25:39 GMT 2012","Fri Sep 07 00:25:39 GMT 2012","2012/09/07 00:29:12 +0000","","","21","100% (294/295)","100% (62/62)","0% (0/0)","Calvin_Coolidge_6:40.txt","For many years the Federal Government has been committed to the wise policy of reclamation and irrigation. While it has met with some failures due to unwise selection of projects and lack of thorough soil surveys, so that they could not be placed on a sound business basis, on the whole the service has been of such incalculable benefit in so many States that no one would advocate its abandonment. The program to which we are already committed, providing for the construction of new projects authorized by Congress and the completion of old projects, will tax the resources of the reclamation fund over a period of years. The high cost of improving and equipping farms adds to the difficulty of securing settlers for vacant farms on federal projects.<br/><br/>Readjustments authorized by the reclamation relief act of May 25, 1926, have given more favorable terms of repayment to settlers. These new financial arrangements and the general prosperity on irrigation projects have resulted in increased collections by the Department of the Interior of charges due the reclamation fund. Nevertheless, the demand for still smaller yearly payments on some projects continues. These conditions should have consideration in connection with any proposed new projects.<br/><br/>","50","2","200","2","Federal","http://en.wikipedia.org/wiki/Federal","Sawtooth National Forest","http://en.wikipedia.org/wiki/Sawtooth_National_Forest","","1"
"2P4Z9O9Z6KW4EVY4ORIRTFQ0PFM3C2","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2UUJE1M7PKK900KBV91C84LZ26EYRH","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:44:29 GMT 2012","Thu Aug 30 19:44:42 GMT 2012","Thu Sep 06 19:44:42 GMT 2012","2012/09/06 19:49:16 +0000","","","13","100% (173/173)","100% (173/173)","0% (0/0)","Calvin_Coolidge_6:40.txt","For many years the Federal Government has been committed to the wise policy of reclamation and irrigation. While it has met with some failures due to unwise selection of projects and lack of thorough soil surveys, so that they could not be placed on a sound business basis, on the whole the service has been of such incalculable benefit in so many States that no one would advocate its abandonment. The program to which we are already committed, providing for the construction of new projects authorized by Congress and the completion of old projects, will tax the resources of the reclamation fund over a period of years. The high cost of improving and equipping farms adds to the difficulty of securing settlers for vacant farms on federal projects.<br/><br/>Readjustments authorized by the reclamation relief act of May 25, 1926, have given more favorable terms of repayment to settlers. These new financial arrangements and the general prosperity on irrigation projects have resulted in increased collections by the Department of the Interior of charges due the reclamation fund. Nevertheless, the demand for still smaller yearly payments on some projects continues. These conditions should have consideration in connection with any proposed new projects.<br/><br/>","50","2","200","2","Federal","http://en.wikipedia.org/wiki/Federal","Sawtooth National Forest","http://en.wikipedia.org/wiki/Sawtooth_National_Forest","NO","1"
"2V6ZFYQS1CST1X32YNJ4QC1EZ5LNKE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","223RI8IUB2YUOH7MZ3CBBL0FG0Y6IH","A3343ON7H5UO3L","Approved","Thu Aug 30 18:17:57 GMT 2012","Thu Aug 30 18:18:21 GMT 2012","Thu Sep 06 18:18:21 GMT 2012","2012/09/06 18:19:23 +0000","","","24","100% (17/17)","100% (17/17)","0% (0/0)","Andrew_Jackson_7:14.txt","WE, approving the above convention in all and each of the dispositions which are contained in it, do declare, by ourselves as well as by our heirs and successors, that it is accepted, approved, ratified, and confirmed, and by these presents, signed by our hand, we do accept, approve, ratify, and confirm it; promising, on the faith and word of a king, to observe it and to cause it to be observed inviolably, without ever contravening it or suffering it to be contravened, directly or indirectly, for any cause or under any pretense whatsoever. Official information of the exchange of ratifications in the United States reached Paris whilst the Chambers were in session. The extraordinary and to us injurious delays of the French Government in their action upon the subject of its fulfillment have been heretofore stated to Congress, and I have no disposition to enlarge upon them here. It is sufficient to observe that the then pending session was allowed to expire without even an effort to obtain the necessary appropriations; that the two succeeding ones were also suffered to pass away without anything like a serious attempt to obtain a decision upon the subject, and that it was not until the fourth session, almost three years after the conclusion of the treaty and more than two years after the exchange of ratifications, that the bill for the execution of the treaty was pressed to a vote and rejected. In the mean time the Government of the United States, having full confidence that a treaty entered into and so solemnly ratified by the French King would be executed in good faith, and not doubting that provision would be made for the payment of the first installment which was to become due on the second day of February, 1833, negotiated a draft for the amount through the Bank of the United States. When this draft was presented by the holder with the credentials required by the treaty to authorize him to receive the money, the Government of France allowed it to be protested. In addition to the injury in the nonpayment of the money by France, conformably to her engagement, the United States were exposed to a heavy claim on the part of the bank under pretense of damages, in satisfaction of which that institution seized upon and still retains an equal amount of the public money.<br/><br/>Congress was in session when the decision of the Chambers reached Washington, and an immediate communication of this apparently final decision of France not to fulfill the stipulation of the treaty was the course naturally to be expected from the President. The deep tone of dissatisfaction which pervaded the public mind and the correspondent excitement produced in Congress by only a general knowledge of the result rendered it more than probable that a resort to immediate measures of redress would be the consequence of calling the attention of that body to the subject. Sincerely desirous of preserving the pacific relations which had so long existed between the two countries, I was anxious to avoid this course if I could be satisfied that by so neither the interests nor the honor of my country would be compromitted. Without the fullest assurances on that point, I could not hope to acquit myself of the responsibility to be incurred in suffering Congress to adjourn without laying the subject before them. Those received by me were believed to be of that character.<br/><br/>","10","4","100","3","Treaty","http://en.wikipedia.org/wiki/Treaty","Treaty","http://en.wikipedia.org/wiki/Treaty","","2"
"2V6ZFYQS1CST1X32YNJ4QC1EZ5LNKE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2JR6KW4ZMAZHW0FQM0ROVNVRMIIH8U","A1KQVLD5YN8X1C","Approved","Thu Aug 30 21:02:57 GMT 2012","Thu Aug 30 21:04:29 GMT 2012","Thu Sep 06 21:04:29 GMT 2012","2012/09/06 21:09:14 +0000","","","92","100% (13/13)","100% (13/13)","0% (0/0)","Andrew_Jackson_7:14.txt","WE, approving the above convention in all and each of the dispositions which are contained in it, do declare, by ourselves as well as by our heirs and successors, that it is accepted, approved, ratified, and confirmed, and by these presents, signed by our hand, we do accept, approve, ratify, and confirm it; promising, on the faith and word of a king, to observe it and to cause it to be observed inviolably, without ever contravening it or suffering it to be contravened, directly or indirectly, for any cause or under any pretense whatsoever. Official information of the exchange of ratifications in the United States reached Paris whilst the Chambers were in session. The extraordinary and to us injurious delays of the French Government in their action upon the subject of its fulfillment have been heretofore stated to Congress, and I have no disposition to enlarge upon them here. It is sufficient to observe that the then pending session was allowed to expire without even an effort to obtain the necessary appropriations; that the two succeeding ones were also suffered to pass away without anything like a serious attempt to obtain a decision upon the subject, and that it was not until the fourth session, almost three years after the conclusion of the treaty and more than two years after the exchange of ratifications, that the bill for the execution of the treaty was pressed to a vote and rejected. In the mean time the Government of the United States, having full confidence that a treaty entered into and so solemnly ratified by the French King would be executed in good faith, and not doubting that provision would be made for the payment of the first installment which was to become due on the second day of February, 1833, negotiated a draft for the amount through the Bank of the United States. When this draft was presented by the holder with the credentials required by the treaty to authorize him to receive the money, the Government of France allowed it to be protested. In addition to the injury in the nonpayment of the money by France, conformably to her engagement, the United States were exposed to a heavy claim on the part of the bank under pretense of damages, in satisfaction of which that institution seized upon and still retains an equal amount of the public money.<br/><br/>Congress was in session when the decision of the Chambers reached Washington, and an immediate communication of this apparently final decision of France not to fulfill the stipulation of the treaty was the course naturally to be expected from the President. The deep tone of dissatisfaction which pervaded the public mind and the correspondent excitement produced in Congress by only a general knowledge of the result rendered it more than probable that a resort to immediate measures of redress would be the consequence of calling the attention of that body to the subject. Sincerely desirous of preserving the pacific relations which had so long existed between the two countries, I was anxious to avoid this course if I could be satisfied that by so neither the interests nor the honor of my country would be compromitted. Without the fullest assurances on that point, I could not hope to acquit myself of the responsibility to be incurred in suffering Congress to adjourn without laying the subject before them. Those received by me were believed to be of that character.<br/><br/>","10","4","100","3","Treaty","http://en.wikipedia.org/wiki/Treaty","Treaty","http://en.wikipedia.org/wiki/Treaty","","1"
"2V6ZFYQS1CST1X32YNJ4QC1EZ5LNKE","22R58B727M0IVO8MKBXYNSVF4WPWBV","Evaluate Document Label Quality","Choose which of two document labels you prefer.","document, label, evaluate, opinion","$0.05","Thu Aug 30 18:13:20 GMT 2012","3","BatchId:897171;","900","604800","Thu Sep 06 18:13:20 GMT 2012","","","2MHWZ9RNDWIOAAGCZXUD1GU18F7ETW","A30SN6C7YX0OIP","Approved","Thu Aug 30 19:47:43 GMT 2012","Thu Aug 30 19:47:52 GMT 2012","Thu Sep 06 19:47:52 GMT 2012","2012/09/06 19:49:21 +0000","","","9","100% (173/173)","100% (173/173)","0% (0/0)","Andrew_Jackson_7:14.txt","WE, approving the above convention in all and each of the dispositions which are contained in it, do declare, by ourselves as well as by our heirs and successors, that it is accepted, approved, ratified, and confirmed, and by these presents, signed by our hand, we do accept, approve, ratify, and confirm it; promising, on the faith and word of a king, to observe it and to cause it to be observed inviolably, without ever contravening it or suffering it to be contravened, directly or indirectly, for any cause or under any pretense whatsoever. Official information of the exchange of ratifications in the United States reached Paris whilst the Chambers were in session. The extraordinary and to us injurious delays of the French Government in their action upon the subject of its fulfillment have been heretofore stated to Congress, and I have no disposition to enlarge upon them here. It is sufficient to observe that the then pending session was allowed to expire without even an effort to obtain the necessary appropriations; that the two succeeding ones were also suffered to pass away without anything like a serious attempt to obtain a decision upon the subject, and that it was not until the fourth session, almost three years after the conclusion of the treaty and more than two years after the exchange of ratifications, that the bill for the execution of the treaty was pressed to a vote and rejected. In the mean time the Government of the United States, having full confidence that a treaty entered into and so solemnly ratified by the French King would be executed in good faith, and not doubting that provision would be made for the payment of the first installment which was to become due on the second day of February, 1833, negotiated a draft for the amount through the Bank of the United States. When this draft was presented by the holder with the credentials required by the treaty to authorize him to receive the money, the Government of France allowed it to be protested. In addition to the injury in the nonpayment of the money by France, conformably to her engagement, the United States were exposed to a heavy claim on the part of the bank under pretense of damages, in satisfaction of which that institution seized upon and still retains an equal amount of the public money.<br/><br/>Congress was in session when the decision of the Chambers reached Washington, and an immediate communication of this apparently final decision of France not to fulfill the stipulation of the treaty was the course naturally to be expected from the President. The deep tone of dissatisfaction which pervaded the public mind and the correspondent excitement produced in Congress by only a general knowledge of the result rendered it more than probable that a resort to immediate measures of redress would be the consequence of calling the attention of that body to the subject. Sincerely desirous of preserving the pacific relations which had so long existed between the two countries, I was anxious to avoid this course if I could be satisfied that by so neither the interests nor the honor of my country would be compromitted. Without the fullest assurances on that point, I could not hope to acquit myself of the responsibility to be incurred in suffering Congress to adjourn without laying the subject before them. Those received by me were believed to be of that character.<br/><br/>","10","4","100","3","Treaty","http://en.wikipedia.org/wiki/Treaty","Treaty","http://en.wikipedia.org/wiki/Treaty","NO","2"
